Num_acc,Conditions Atmosphériques,Etat Surface,Catégorie Route,Vitesse Maximale Autorisée,Nombre Véhicules Impliqués,Nombre Usagers Impliqués,Date,Conditions Lumineuses,Type Collision
2916,,Sec,Route Départementale,,2.0,4.0,2022-01-14 10:36:29,,
2917,Normal,,Route Départementale,70.0,1.0,5.0,2022-01-15 19:52:23,Nuit,Autre
2918,Pluie,,Voie Communale,30.0,2.0,5.0,2022-01-03 20:08:01,,Par le coté
2919,,Sec,Voie Communale,30.0,,4.0,2022-01-16 18:16:16,,
2920,,Sec,,30.0,1.0,1.0,2022-01-06 16:09:19,Jour,Autre
2921,Pluie,Mouillé,Voie Communale,30.0,2.0,,2022-01-19 07:24:13,,
2922,Pluie,,Route Départementale,70.0,2.0,,2022-01-19 10:33:32,Jour,Par le coté
2923,Normal,Sec,,30.0,2.0,4.0,2022-01-24 11:00:39,Jour,
2924,Normal,,Route Départementale,70.0,,2.0,2022-01-15 00:27:45,Nuit,Par l'arrière
2925,Normal,,Voie Communale,30.0,2.0,,2022-01-12 08:17:09,Nuit,Par l'arrière
2926,Normal,Sec,,30.0,,2.0,2022-01-06 02:09:23,,Par le coté
2927,Normal,,Route Départementale,70.0,1.0,,2022-01-24 14:27:07,,Autre
2928,,Sec,Route Départementale,70.0,2.0,,2022-01-27 23:23:48,Nuit,
2929,Pluie,,Route Départementale,,,1.0,2022-01-09 20:53:36,,
2930,,Sec,Voie Communale,30.0,,5.0,2022-01-14 03:05:51,Nuit,Par le coté
2931,Normal,Sec,Route Départementale,70.0,3.0,3.0,2022-01-10 21:39:28,,Autre
2932,Normal,Sec,Voie Communale,30.0,1.0,1.0,2022-01-13 08:20:02,Nuit,Autre
2933,Pluie,Mouillé,Route Départementale,70.0,2.0,6.0,2022-01-07 21:33:03,,Par le coté
2934,Normal,Sec,Autoroute,,2.0,2.0,2022-01-14 11:14:50,Jour,Par le coté
2935,Pluie,,,30.0,,,2022-01-03 17:22:13,Nuit,
2936,Normal,,,70.0,2.0,,2022-01-16 06:57:04,Nuit,Par l'arrière
2937,Normal,,Voie Communale,30.0,2.0,2.0,2022-01-25 16:00:02,Jour,Par le coté
2938,Normal,Sec,Voie Communale,,2.0,2.0,2022-01-20 08:26:59,,
2939,Normal,Sec,,30.0,1.0,1.0,2022-01-23 18:31:06,Nuit,Autre
2940,Normal,,Route Départementale,70.0,1.0,4.0,2022-01-24 15:15:36,Jour,Autre
2941,Pluie,,Autoroute,130.0,1.0,1.0,2022-01-08 10:38:33,,Autre
2942,Normal,Sec,Voie Communale,,2.0,2.0,2022-01-22 13:55:22,Jour,Par le coté
2943,Pluie,Mouillé,Voie Communale,30.0,2.0,,2022-01-08 05:40:00,Nuit,
2944,Normal,Sec,Voie Communale,30.0,,3.0,2022-01-11 06:35:57,Nuit,Frontale
2945,,Sec,Route Nationale,,2.0,,2022-01-20 07:37:47,Nuit,Par le coté
2946,Pluie,Mouillé,Route Départementale,,2.0,4.0,2022-01-19 16:13:30,,Par le coté
2947,Normal,Sec,Voie Communale,30.0,2.0,2.0,2022-01-24 14:37:28,Jour,Par le coté
2948,Normal,,Autoroute,130.0,2.0,7.0,2022-01-28 06:01:27,,Par le coté
2949,,Sec,Autoroute,130.0,1.0,3.0,2022-01-17 22:19:57,Nuit,Autre
2950,Normal,,,70.0,2.0,2.0,2022-01-21 07:09:00,Nuit,
2951,Normal,Sec,Autoroute,130.0,2.0,3.0,2022-01-06 03:20:59,Nuit,
2952,Normal,,Route Nationale,90.0,3.0,6.0,2022-01-10 19:11:25,Nuit,Autre
2953,,Sec,Route Départementale,70.0,1.0,4.0,2022-01-31 12:35:26,Jour,
2954,Normal,Sec,Voie Communale,30.0,2.0,2.0,2022-01-28 05:54:20,Nuit,Par le coté
2955,,Sec,Route Départementale,,1.0,1.0,2022-01-01 23:27:39,Nuit,Autre
2956,Normal,Sec,Route Départementale,,,,2022-01-29 22:30:02,Nuit,Par le coté
2957,Normal,,,70.0,2.0,2.0,2022-01-06 12:59:07,Jour,
2958,,Sec,Route Nationale,,2.0,,2022-01-15 06:35:27,,Frontale
2959,Normal,Sec,,70.0,2.0,4.0,2022-01-26 13:15:32,Jour,
2960,Pluie,Mouillé,Voie Communale,,2.0,6.0,2022-01-03 11:04:58,,Par le coté
2961,,Sec,Route Départementale,,,2.0,2022-01-28 04:31:36,,
2962,,Mouillé,,130.0,2.0,7.0,2022-01-08 20:15:55,,Par le coté
2963,Normal,Sec,,70.0,2.0,6.0,2022-01-22 09:32:09,Jour,Par l'arrière
2964,Normal,Sec,,30.0,,2.0,2022-01-18 18:23:33,Nuit,Par le coté
2965,Normal,,Route Départementale,,1.0,3.0,2022-01-28 06:18:10,,Autre
2966,Normal,,Voie Communale,,2.0,5.0,2022-01-14 16:51:58,,Par le coté
2967,Pluie,,Route Départementale,70.0,2.0,,2022-01-04 16:54:50,,Par le coté
2968,Normal,Sec,,30.0,2.0,2.0,2022-01-30 23:04:34,Nuit,Par le coté
2969,Normal,,,30.0,2.0,,2022-01-21 01:34:50,,Par le coté
2970,Normal,Sec,Route Nationale,,,,2022-01-12 09:54:15,Jour,Autre
2971,Pluie,Mouillé,,70.0,2.0,3.0,2022-01-03 16:50:32,Jour,Frontale
2972,Normal,,,70.0,2.0,4.0,2022-01-22 15:47:48,,Par le coté
2973,Normal,,,130.0,2.0,6.0,2022-01-13 20:29:42,Nuit,Frontale
2974,Normal,Sec,,70.0,,,2022-01-28 09:12:35,,Par l'arrière
2975,Normal,Sec,,70.0,,3.0,2022-01-11 04:19:45,Nuit,Par l'arrière
2976,Pluie,Mouillé,,30.0,,3.0,2022-01-09 15:51:32,Jour,Autre
2977,Normal,,,70.0,,7.0,2022-01-22 05:37:30,Nuit,
2978,Normal,Sec,,70.0,,,2022-01-06 23:42:29,,
2979,Pluie,,Voie Communale,,3.0,6.0,2022-01-09 10:05:22,,
2980,,Mouillé,Voie Communale,30.0,,,2022-01-07 06:29:22,Nuit,Par le coté
2981,Normal,Sec,,30.0,,3.0,2022-01-30 07:19:10,Nuit,
2982,Normal,,,30.0,2.0,2.0,2022-01-01 13:58:49,Jour,
2983,Normal,,Voie Communale,30.0,1.0,1.0,2022-01-11 22:28:45,,Autre
2984,Normal,Sec,Voie Communale,,2.0,6.0,2022-01-02 03:03:29,Nuit,Par le coté
2985,Normal,,,130.0,2.0,5.0,2022-01-23 23:52:44,,
2986,Normal,Sec,Route Départementale,,,3.0,2022-01-17 10:13:48,Jour,Par le coté
2987,Pluie,,Voie Communale,,1.0,,2022-01-09 08:21:38,Nuit,Autre
2988,,Sec,,130.0,3.0,3.0,2022-01-18 02:49:25,Nuit,Autre
2989,,Sec,Voie Communale,,2.0,2.0,2022-01-14 03:03:46,,Par le coté
2990,Normal,Sec,Autoroute,130.0,2.0,5.0,2022-01-25 07:27:14,Nuit,Par le coté
2991,,Mouillé,Voie Communale,,2.0,,2022-01-03 04:55:55,Nuit,Par le coté
2992,Normal,Sec,Route Départementale,,2.0,5.0,2022-01-17 03:38:10,Nuit,Par l'arrière
2993,Normal,,,30.0,2.0,5.0,2022-01-31 23:55:51,Nuit,Par le coté
2994,Pluie,,Autoroute,130.0,1.0,1.0,2022-01-08 07:49:21,Nuit,
2995,Normal,Sec,Autoroute,,,1.0,2022-01-25 12:23:08,Jour,Autre
2996,Normal,Sec,,90.0,2.0,7.0,2022-01-06 09:32:31,Jour,Par le coté
2997,Normal,,,30.0,2.0,,2022-01-12 12:50:06,,
2998,Normal,Sec,Voie Communale,,,,2022-01-23 11:10:33,Jour,Par l'arrière
2999,,Sec,Route Départementale,70.0,1.0,,2022-01-20 23:53:22,Nuit,
3000,Normal,Sec,Route Départementale,70.0,,,2022-01-29 04:17:04,,Frontale
3001,,Sec,Voie Communale,,,,2022-01-24 10:10:01,Jour,
3002,,Sec,Route Départementale,70.0,1.0,,2022-01-15 22:53:47,Nuit,Autre
3003,Normal,,Voie Communale,30.0,2.0,3.0,2022-01-24 07:40:49,,Par le coté
3004,,Sec,,70.0,,,2022-01-22 11:21:44,,Autre
3005,Normal,,,70.0,2.0,,2022-01-26 02:29:23,Nuit,Par le coté
3006,,Sec,Route Départementale,70.0,,4.0,2022-01-01 12:41:22,,
3007,Pluie,,Route Départementale,70.0,2.0,5.0,2022-01-03 03:09:38,Nuit,
3008,Normal,Sec,Voie Communale,,2.0,,2022-01-26 05:51:26,Nuit,Frontale
3009,Normal,Sec,Route Départementale,,2.0,2.0,2022-01-14 02:31:55,Nuit,
3010,,Sec,,90.0,,2.0,2022-01-14 08:40:22,Jour,Par l'arrière
3011,Normal,Sec,,130.0,,6.0,2022-01-29 19:14:09,Nuit,Par le coté
3012,Pluie,Mouillé,Route Départementale,70.0,,,2022-01-07 03:24:27,Nuit,Par le coté
3013,Normal,Sec,,30.0,2.0,2.0,2022-01-25 07:42:37,,Par le coté
3014,Pluie,Mouillé,,130.0,,1.0,2022-01-04 03:36:22,,Autre
3015,,Sec,,70.0,,3.0,2022-01-30 07:06:20,Nuit,Par le coté
3016,Normal,Sec,Voie Communale,30.0,1.0,2.0,2022-01-21 06:11:02,Nuit,Autre
3017,Normal,Sec,Autoroute,130.0,,,2022-01-02 03:16:45,Nuit,Autre
3018,,Mouillé,Voie Communale,,,8.0,2022-01-08 20:26:09,Nuit,Par le coté
3019,Normal,,Route Départementale,,2.0,2.0,2022-01-23 03:12:10,Nuit,
3020,,Sec,,30.0,2.0,2.0,2022-01-10 08:52:16,,Par le coté
3021,,Sec,Route Départementale,,,,2022-01-31 06:43:12,Nuit,
3022,Normal,,Voie Communale,30.0,2.0,,2022-01-23 23:25:50,Nuit,Par le coté
3023,,Sec,Route Départementale,70.0,2.0,,2022-01-13 20:11:51,Nuit,Par le coté
3024,Normal,,,70.0,2.0,,2022-01-31 06:07:54,,
3025,,Sec,,30.0,3.0,,2022-01-01 12:35:51,Jour,Autre
3026,Normal,Sec,Voie Communale,30.0,,,2022-01-24 16:03:20,Jour,Autre
3027,Normal,,Voie Communale,30.0,,1.0,2022-01-30 16:06:15,Jour,Autre
3028,Normal,Sec,Route Nationale,90.0,,3.0,2022-01-28 10:33:33,Jour,
3029,Normal,Sec,Route Départementale,,2.0,5.0,2022-01-11 16:52:10,Jour,Par l'arrière
3030,Normal,Sec,,90.0,1.0,1.0,2022-01-10 05:01:26,Nuit,
3031,Normal,Sec,,70.0,2.0,7.0,2022-01-15 09:17:39,,Frontale
3032,Normal,,,30.0,2.0,3.0,2022-01-31 21:09:00,Nuit,Par le coté
3033,,Sec,Voie Communale,30.0,2.0,2.0,2022-01-29 06:09:07,Nuit,
3034,Pluie,,Route Départementale,70.0,,3.0,2022-01-07 19:46:55,Nuit,
3035,,Sec,,130.0,2.0,2.0,2022-01-29 12:30:52,,
3036,Normal,Sec,Route Départementale,,,3.0,2022-01-23 11:23:12,Jour,Par le coté
3037,Pluie,,Autoroute,,2.0,3.0,2022-01-07 17:20:37,Jour,Par le coté
3038,Normal,Sec,,90.0,2.0,6.0,2022-01-13 00:47:43,Nuit,
3039,Normal,Sec,Voie Communale,,,,2022-01-25 22:47:54,,
3040,Pluie,,Voie Communale,30.0,2.0,5.0,2022-01-19 23:28:45,Nuit,
3041,,Sec,,70.0,,,2022-01-22 04:19:10,Nuit,Par le coté
3042,Pluie,Mouillé,Route Départementale,,2.0,6.0,2022-01-09 09:32:53,Jour,
3043,Pluie,Mouillé,Route Départementale,70.0,2.0,,2022-01-19 11:33:19,Jour,Par l'arrière
3044,Normal,,Voie Communale,,2.0,2.0,2022-01-30 12:46:22,Jour,Par le coté
3045,Normal,,Autoroute,130.0,3.0,3.0,2022-01-10 21:43:24,,Autre
3046,Normal,Sec,,30.0,2.0,2.0,2022-01-26 19:26:40,,
3047,Normal,,Voie Communale,30.0,2.0,2.0,2022-01-14 19:27:34,Nuit,Frontale
3048,Normal,Sec,Voie Communale,30.0,2.0,4.0,2022-01-15 16:00:05,Jour,Par le coté
3049,,Mouillé,Voie Communale,30.0,1.0,1.0,2022-01-19 11:56:31,Jour,Autre
3050,Normal,Sec,Route Départementale,70.0,1.0,,2022-01-31 23:21:00,,Autre
3051,,Sec,Route Départementale,70.0,1.0,1.0,2022-01-01 10:24:42,,Autre
3052,Normal,,,70.0,2.0,3.0,2022-01-15 20:44:35,Nuit,Par le coté
3053,Normal,,Voie Communale,30.0,,1.0,2022-01-20 07:58:17,Nuit,Autre
3054,Normal,Sec,,30.0,,,2022-01-27 10:41:36,Jour,Par le coté
3055,Pluie,Mouillé,Route Départementale,70.0,1.0,,2022-01-04 11:47:16,,
3056,Normal,Sec,Voie Communale,30.0,,2.0,2022-01-12 22:16:39,Nuit,Par le coté
3057,Normal,Sec,,70.0,,4.0,2022-01-28 18:14:18,Nuit,Frontale
3058,Normal,Sec,Route Départementale,70.0,2.0,2.0,2022-01-25 19:58:15,Nuit,Par l'arrière
3059,,Sec,Route Nationale,,,,2022-01-28 05:23:37,Nuit,Frontale
3060,Normal,Sec,Route Départementale,,1.0,1.0,2022-01-25 18:44:00,Nuit,
3061,Normal,Sec,,130.0,,3.0,2022-01-23 23:49:04,,
3062,Normal,Sec,Route Départementale,,2.0,2.0,2022-01-17 13:57:56,,
3063,Normal,,Route Départementale,70.0,1.0,,2022-01-31 16:48:30,Jour,Autre
3064,Normal,Sec,Voie Communale,,,2.0,2022-01-27 23:50:51,Nuit,Autre
3065,,Sec,Route Nationale,90.0,2.0,6.0,2022-01-05 13:28:48,Jour,Frontale
3066,Normal,,Route Départementale,,2.0,4.0,2022-01-02 09:58:08,Jour,Frontale
3067,,Sec,Route Départementale,,2.0,2.0,2022-01-05 03:39:17,,Par l'arrière
3068,,Sec,Autoroute,130.0,,,2022-01-26 16:27:42,,Autre
3069,Normal,,Voie Communale,,1.0,1.0,2022-01-12 00:22:23,Nuit,Autre
3070,Normal,Sec,,70.0,2.0,2.0,2022-01-17 04:02:23,Nuit,Par l'arrière
3071,Normal,,,70.0,,2.0,2022-01-28 03:21:37,Nuit,Frontale
3072,,Sec,,70.0,2.0,,2022-01-31 22:50:41,,Par l'arrière
3073,Normal,,Voie Communale,,,,2022-01-12 04:28:47,Nuit,Par le coté
3074,Normal,Sec,Voie Communale,30.0,2.0,2.0,2022-01-17 04:04:12,,Par le coté
3075,Normal,Sec,Route Nationale,,2.0,2.0,2022-01-15 08:42:11,,Par le coté
3076,Normal,Sec,Autoroute,,1.0,5.0,2022-01-11 19:46:54,,Autre
3077,Pluie,Mouillé,,70.0,1.0,,2022-01-07 09:15:30,Jour,Autre
3078,Normal,,Route Départementale,,2.0,,2022-01-13 21:05:32,Nuit,Par le coté
3079,Normal,Sec,,30.0,2.0,2.0,2022-01-26 05:11:33,Nuit,Par le coté
3080,Normal,Sec,Voie Communale,30.0,,2.0,2022-01-28 07:53:19,Nuit,Par l'arrière
3081,Normal,Sec,,90.0,1.0,1.0,2022-01-24 18:15:30,Nuit,
3082,Pluie,Mouillé,Route Départementale,,,2.0,2022-01-04 09:44:22,,Autre
3083,,Sec,Voie Communale,30.0,3.0,6.0,2022-01-30 05:29:14,,Autre
3084,Normal,,Route Départementale,,2.0,,2022-01-17 01:38:12,Nuit,Par le coté
3085,Normal,Sec,Route Départementale,70.0,1.0,5.0,2022-01-06 01:15:27,Nuit,Autre
3086,Normal,Sec,Route Départementale,70.0,,,2022-01-12 00:59:37,Nuit,
3087,,Sec,Route Départementale,70.0,2.0,2.0,2022-01-16 16:03:56,Jour,Par l'arrière
3088,,Sec,Voie Communale,,2.0,4.0,2022-01-06 11:47:28,Jour,
3089,Normal,,Route Départementale,70.0,2.0,7.0,2022-01-14 06:33:04,Nuit,
3090,Normal,,Voie Communale,,2.0,2.0,2022-01-01 19:26:38,Nuit,Par le coté
3091,Normal,Sec,Voie Communale,30.0,1.0,,2022-01-13 05:50:55,Nuit,Autre
3092,Normal,Sec,Voie Communale,30.0,2.0,4.0,2022-01-15 23:44:31,Nuit,
3093,,Sec,,30.0,,,2022-01-06 23:23:42,Nuit,
3094,,Sec,,130.0,2.0,2.0,2022-01-12 01:09:58,Nuit,Frontale
3095,Pluie,Mouillé,Route Départementale,70.0,1.0,2.0,2022-01-08 02:28:34,,Autre
3096,Normal,,Route Départementale,70.0,,,2022-01-13 17:10:24,Jour,Par l'arrière
3097,,Sec,Voie Communale,,,,2022-01-14 11:10:57,Jour,Frontale
3098,Normal,Sec,Route Départementale,,2.0,,2022-01-15 02:36:39,Nuit,Frontale
3099,Normal,,,90.0,2.0,5.0,2022-01-27 15:25:06,,Par l'arrière
3100,Normal,Sec,Voie Communale,,1.0,,2022-01-05 12:02:53,Jour,
3101,Normal,Sec,,30.0,2.0,,2022-01-21 19:17:12,Nuit,Par le coté
3102,,Sec,,130.0,,6.0,2022-01-28 04:55:13,Nuit,
3103,Normal,Sec,Voie Communale,30.0,,6.0,2022-01-27 09:32:09,,
3104,Normal,,Voie Communale,,2.0,2.0,2022-01-11 11:28:02,,
3105,,Sec,,70.0,,,2022-01-14 01:35:05,,Autre
3106,Normal,,Voie Communale,,,4.0,2022-01-18 17:41:20,,Par le coté
3107,Normal,Sec,Voie Communale,,2.0,3.0,2022-01-14 10:32:33,Jour,Frontale
3108,,Sec,Autoroute,130.0,2.0,2.0,2022-01-16 02:06:19,Nuit,
3109,Normal,Sec,Route Départementale,70.0,2.0,4.0,2022-01-20 09:41:34,Jour,Par l'arrière
3110,,Sec,Route Départementale,,,2.0,2022-01-10 19:13:34,Nuit,Par le coté
3111,,Sec,,30.0,1.0,,2022-01-21 03:53:51,,Autre
3112,,Sec,,30.0,2.0,4.0,2022-01-02 16:14:06,,Par l'arrière
3113,Pluie,Mouillé,Route Départementale,70.0,,,2022-01-07 06:55:34,Nuit,Par l'arrière
3114,,Sec,Voie Communale,,2.0,9.0,2022-01-06 19:10:18,Nuit,Par le coté
3115,Normal,Sec,Route Départementale,70.0,1.0,,2022-01-12 08:06:57,Nuit,
3116,Normal,Sec,,70.0,2.0,2.0,2022-01-16 22:05:34,Nuit,
3117,Normal,Sec,Autoroute,130.0,,2.0,2022-01-25 05:43:47,Nuit,Par le coté
3118,Pluie,,Autoroute,130.0,,,2022-01-04 09:18:33,Jour,
3119,Normal,,Route Départementale,70.0,2.0,3.0,2022-01-17 12:24:54,,Frontale
3120,Normal,,Voie Communale,30.0,2.0,4.0,2022-01-10 18:09:30,,Par l'arrière
3121,Normal,,Route Départementale,,,2.0,2022-01-14 01:43:40,Nuit,Par le coté
3122,Normal,,Voie Communale,30.0,,,2022-01-30 02:18:32,,Par le coté
3123,Normal,Sec,Voie Communale,30.0,2.0,2.0,2022-01-29 17:39:07,Nuit,
3124,Normal,Sec,Route Départementale,70.0,,1.0,2022-01-10 10:56:41,Jour,Autre
3125,,Sec,,70.0,,5.0,2022-01-06 23:53:45,Nuit,Autre
3126,,Sec,Autoroute,,,,2022-01-17 00:10:03,Nuit,Par le coté
3127,Normal,,Voie Communale,30.0,,,2022-01-28 05:46:11,Nuit,
3128,,Sec,,70.0,,5.0,2022-01-11 13:16:41,,Par le coté
3129,,Sec,Route Départementale,70.0,2.0,3.0,2022-01-06 03:51:19,,
3130,Normal,,Voie Communale,,1.0,2.0,2022-01-30 11:10:52,,Autre
3131,Normal,,Route Départementale,70.0,1.0,1.0,2022-01-29 03:47:07,,
3132,,Sec,Voie Communale,30.0,,,2022-01-23 01:10:40,Nuit,Autre
3133,Normal,Sec,,30.0,2.0,,2022-01-17 09:48:13,Jour,
3134,Normal,Sec,Route Nationale,90.0,2.0,5.0,2022-01-22 04:45:03,Nuit,Par le coté
3135,Normal,,Route Nationale,,2.0,3.0,2022-01-14 01:55:04,Nuit,Par le coté
3136,Pluie,Mouillé,,30.0,1.0,1.0,2022-01-19 00:31:57,,
3137,Normal,,,70.0,2.0,2.0,2022-01-11 18:51:54,,
3138,Normal,,Voie Communale,30.0,2.0,2.0,2022-01-17 19:15:44,,
3139,Pluie,,Voie Communale,30.0,1.0,1.0,2022-01-09 09:34:53,Jour,Autre
3140,Normal,Sec,Voie Communale,30.0,,4.0,2022-01-02 16:17:20,Jour,Autre
3141,Normal,Sec,Voie Communale,30.0,2.0,,2022-01-22 14:51:00,Jour,Frontale
3142,Normal,,Voie Communale,30.0,2.0,2.0,2022-01-02 22:48:38,Nuit,Par le coté
3143,Normal,,Voie Communale,30.0,1.0,1.0,2022-01-10 00:12:28,,
3144,Normal,,Voie Communale,,1.0,1.0,2022-01-24 11:13:15,Jour,Autre
3145,Normal,,Route Départementale,70.0,2.0,,2022-01-15 15:51:35,,Par le coté
3146,,Mouillé,Voie Communale,30.0,3.0,,2022-01-07 16:55:17,Jour,
3147,Normal,,Voie Communale,,2.0,3.0,2022-01-05 04:27:44,Nuit,
3148,Normal,,Route Départementale,,,2.0,2022-01-29 23:51:01,,Autre
3149,,Sec,,30.0,2.0,,2022-01-10 22:16:39,Nuit,Par l'arrière
3150,Normal,Sec,Voie Communale,30.0,2.0,5.0,2022-01-12 09:52:53,,
3151,Pluie,Mouillé,Route Départementale,,2.0,,2022-01-04 13:28:15,Jour,Frontale
3152,Normal,,,30.0,2.0,3.0,2022-01-30 21:33:30,Nuit,
3153,Normal,,Route Nationale,90.0,1.0,4.0,2022-01-01 16:06:43,Jour,Autre
3154,Normal,Sec,,30.0,2.0,,2022-01-18 22:33:08,Nuit,
3155,Normal,,Voie Communale,30.0,1.0,2.0,2022-01-27 13:50:06,Jour,
3156,Normal,,,90.0,1.0,,2022-01-20 05:00:31,Nuit,Autre
3157,Normal,Sec,,70.0,2.0,2.0,2022-01-31 09:11:48,Jour,
3158,,Sec,,30.0,,1.0,2022-01-26 07:40:36,,Autre
3159,,Sec,Voie Communale,,,5.0,2022-01-01 04:40:12,Nuit,Par le coté
3160,Normal,Sec,Voie Communale,30.0,,6.0,2022-01-25 11:17:31,Jour,
3161,Normal,,Route Nationale,,,2.0,2022-01-20 13:47:05,,Par le coté
3162,,Mouillé,Voie Communale,30.0,2.0,,2022-01-19 08:59:07,Jour,Par le coté
3163,,Sec,Autoroute,130.0,1.0,,2022-01-24 06:29:39,Nuit,Autre
3164,Normal,Sec,Route Nationale,,2.0,2.0,2022-01-25 22:08:57,,
3165,Normal,,,70.0,1.0,,2022-01-20 18:13:00,Nuit,Autre
3166,,Mouillé,,70.0,1.0,1.0,2022-01-07 21:04:31,Nuit,Autre
3167,,Sec,,70.0,,,2022-01-31 13:11:41,Jour,
3168,Pluie,Mouillé,Route Départementale,70.0,2.0,2.0,2022-01-07 03:38:38,Nuit,Par le coté
3169,Pluie,Mouillé,Voie Communale,,1.0,,2022-01-07 13:12:56,Jour,Autre
3170,Normal,Sec,,70.0,2.0,4.0,2022-01-18 14:36:03,Jour,Par le coté
3171,Normal,,,130.0,1.0,1.0,2022-01-26 12:56:22,Jour,Autre
3172,Normal,Sec,Route Départementale,70.0,2.0,,2022-01-06 08:45:53,,
3173,Normal,,Route Départementale,70.0,2.0,,2022-01-27 03:04:02,Nuit,Par l'arrière
3174,Pluie,Mouillé,Voie Communale,30.0,2.0,2.0,2022-01-19 18:12:59,Nuit,Par l'arrière
3175,Normal,,Route Nationale,90.0,,2.0,2022-01-11 20:42:19,Nuit,Frontale
3176,,Sec,Voie Communale,30.0,2.0,,2022-01-20 12:40:54,Jour,Par l'arrière
3177,Normal,Sec,,30.0,,,2022-01-31 23:06:42,,
3178,Normal,Sec,Voie Communale,30.0,3.0,5.0,2022-01-06 19:57:45,Nuit,Autre
3179,Normal,Sec,,30.0,1.0,2.0,2022-01-27 00:03:19,Nuit,Autre
3180,,Sec,Route Départementale,70.0,1.0,,2022-01-25 15:42:03,,Autre
3181,,Sec,Route Départementale,70.0,2.0,2.0,2022-01-14 11:36:00,,Par le coté
3182,Normal,Sec,Autoroute,,2.0,2.0,2022-01-25 19:38:49,Nuit,Par l'arrière
3183,Normal,,Route Départementale,,2.0,4.0,2022-01-21 02:13:40,,
3184,,Sec,Route Départementale,70.0,2.0,,2022-01-23 21:15:36,Nuit,Par l'arrière
3185,,Sec,,30.0,2.0,3.0,2022-01-11 20:08:48,Nuit,Par l'arrière
3186,Normal,,,70.0,2.0,6.0,2022-01-21 13:39:07,Jour,Frontale
3187,Normal,Sec,Autoroute,130.0,,,2022-01-06 16:34:08,,
3188,,Mouillé,,130.0,,6.0,2022-01-03 09:38:42,Jour,Par le coté
3189,Normal,,Route Nationale,90.0,2.0,4.0,2022-01-13 23:57:16,Nuit,Par le coté
3190,,Sec,,70.0,,2.0,2022-01-22 18:04:33,Nuit,Frontale
3191,Normal,Sec,Route Nationale,,2.0,,2022-01-27 17:20:11,,Par le coté
3192,Normal,,,30.0,1.0,1.0,2022-01-06 18:41:54,Nuit,Autre
3193,Normal,,,130.0,2.0,7.0,2022-01-21 04:10:01,Nuit,Par le coté
3194,Normal,Sec,Route Départementale,70.0,2.0,2.0,2022-01-15 16:57:20,,
3195,,Mouillé,Route Départementale,70.0,,4.0,2022-01-04 17:20:30,Jour,Autre
3196,Normal,Sec,,70.0,,3.0,2022-01-28 22:20:53,,Par le coté
3197,,Mouillé,,30.0,1.0,1.0,2022-01-04 21:52:37,Nuit,Autre
3198,Normal,Sec,Voie Communale,30.0,,2.0,2022-01-31 21:14:44,Nuit,Par le coté
3199,,Sec,,70.0,2.0,4.0,2022-01-29 11:33:02,Jour,
3200,Normal,Sec,Voie Communale,30.0,2.0,2.0,2022-01-17 07:14:10,Nuit,Par l'arrière
3201,Normal,Sec,,30.0,,6.0,2022-01-18 16:06:49,Jour,Frontale
3202,Normal,Sec,Route Départementale,,1.0,1.0,2022-01-20 14:49:35,Jour,Autre
3203,Pluie,Mouillé,Voie Communale,30.0,1.0,1.0,2022-01-09 20:28:02,,Autre
3204,,Sec,,30.0,2.0,5.0,2022-01-05 13:28:34,Jour,Par le coté
3205,Pluie,Mouillé,Route Départementale,,1.0,1.0,2022-01-08 22:48:18,Nuit,Autre
3206,Normal,,Route Nationale,90.0,,4.0,2022-01-13 16:42:14,Jour,Par le coté
3207,Normal,Sec,Route Départementale,70.0,3.0,7.0,2022-01-15 04:59:45,,Autre
3208,,Sec,,70.0,2.0,4.0,2022-01-31 11:08:13,Jour,Par le coté
3209,Normal,,Voie Communale,30.0,,3.0,2022-01-21 02:38:46,Nuit,Par l'arrière
3210,Normal,Sec,Voie Communale,,,3.0,2022-01-15 01:12:22,Nuit,Par le coté
3211,,Sec,Voie Communale,,,6.0,2022-01-11 14:49:42,,
3212,Normal,Sec,,70.0,2.0,,2022-01-27 11:31:29,Jour,
3213,Pluie,Mouillé,Voie Communale,,2.0,2.0,2022-01-03 21:36:34,,
3214,Normal,Sec,,30.0,,2.0,2022-01-10 14:54:04,Jour,
3215,Normal,Sec,,70.0,1.0,4.0,2022-01-06 01:13:44,Nuit,
3216,Normal,Sec,,30.0,1.0,5.0,2022-01-14 03:06:08,Nuit,Autre
3217,,Sec,Voie Communale,30.0,2.0,6.0,2022-01-02 18:16:01,Nuit,Par l'arrière
3218,Pluie,Mouillé,Route Nationale,,2.0,,2022-01-19 03:25:05,,Par le coté
3219,Normal,Sec,Autoroute,130.0,2.0,2.0,2022-01-16 19:24:33,Nuit,Par l'arrière
3220,,Sec,,30.0,,,2022-01-26 20:16:02,Nuit,Par le coté
3221,Normal,Sec,Voie Communale,30.0,,,2022-01-22 02:59:10,Nuit,Par le coté
3222,Pluie,Mouillé,Voie Communale,,,2.0,2022-01-04 11:30:08,Jour,Frontale
3223,Normal,,Voie Communale,30.0,,2.0,2022-01-13 17:10:57,Jour,
3224,,Mouillé,,30.0,,8.0,2022-01-04 13:28:52,,
3225,Normal,Sec,Voie Communale,,2.0,,2022-01-31 14:05:46,Jour,
